customer_card_id,customer_id,credit_card_product_id,card_name,card_number_masked,card_network,card_category,issue_date,activation_date,expiry_date,card_status,credit_limit,available_limit,current_outstanding,reward_points_balance,annual_spend,international_enabled,last_payment_date
CCA00624,CUST00907,CC009,Swiggy HDFC Bank Credit Card,XXXX-XXXX-XXXX-2445,Mastercard,Premium,2024-08-13,2024-08-15,2029-08-12,Active,767584,529354.11,238229.89,12659,5329949.39,No,2026-08-08
CCA00625,CUST00910,CC010,Tata Neu Infinity,XXXX-XXXX-XXXX-7184,RuPay,Premium,2026-02-25,2026-03-01,2031-02-24,Active,624921,315784.18,309136.82,25482,3715812.65,Yes,2026-07-19
CCA00626,CUST00912,CC007,Business Credit Card,XXXX-XXXX-XXXX-3417,Visa,Classic,2022-03-17,2022-03-21,2027-03-16,Active,145280,128169.18,17110.82,47857,452946.44,Yes,2026-07-26
CCA00627,CUST00915,CC011,IndianOil HDFC Bank Credit Card,XXXX-XXXX-XXXX-1023,Visa,Classic,2020-07-02,2020-07-09,2025-07-01,Active,100631,77432.2,23198.8,8074,183798.55,No,2026-07-23
CCA00628,CUST00915,CC013,Pixel Go Credit Card,XXXX-XXXX-XXXX-2126,Visa,Classic,2025-11-19,2025-06-23,2028-05-13,Active,22002,17505.73,4496.27,17105,57591.77,Yes,2026-07-06
CCA00629,CUST00917,CC012,IRCTC HDFC Bank Credit Card,XXXX-XXXX-XXXX-9751,RuPay,Classic,2023-06-11,2023-06-15,2028-06-09,Active,61214,27045.93,34168.07,2441,212458.77,No,2026-07-30
CCA00630,CUST00917,CC001,Freedom Credit Card,XXXX-XXXX-XXXX-4476,Visa,Classic,2024-12-01,2024-04-13,2031-06-20,Active,107963,68679.3,39283.7,67590,575810.26,Yes,2026-07-19
CCA00631,CUST00918,CC010,Tata Neu Infinity,XXXX-XXXX-XXXX-8284,RuPay,Premium,2022-07-03,2022-07-06,2027-07-02,Active,162917,135980.61,26936.39,25277,505171.4,Yes,2026-07-22
CCA00632,CUST00919,CC014,Women's Advantage Credit Card,XXXX-XXXX-XXXX-6253,Visa,Classic,2026-01-30,2026-02-04,2031-01-29,Active,17032,15317.42,1714.58,22671,112171.4,Yes,2026-07-06
CCA00633,CUST00922,CC010,Tata Neu Infinity,XXXX-XXXX-XXXX-8589,RuPay,Premium,2026-02-13,2026-02-13,2031-02-12,Active,1070148,264619.89,805528.11,18211,6132873.43,No,2026-07-30
CCA00634,CUST00923,CC007,Business Credit Card,XXXX-XXXX-XXXX-7020,Visa,Classic,2024-12-26,2025-01-02,2029-12-25,Active,125666,103712.88,21953.12,34100,293430.02,No,2026-08-17
CCA00635,CUST00923,CC003,Millennia Credit Card,XXXX-XXXX-XXXX-4611,Visa,Premium,2023-08-16,2023-08-24,2030-05-22,Active,190332,173760.93,16571.07,8914,676032.22,Yes,2026-08-16
CCA00636,CUST00926,CC007,Business Credit Card,XXXX-XXXX-XXXX-4278,Visa,Classic,2021-03-26,2021-03-31,2026-03-25,Active,222116,165013.39,57102.61,31027,1003715.97,No,2026-07-29
CCA00637,CUST00927,CC002,MoneyBack+ Credit Card,XXXX-XXXX-XXXX-7144,Visa,Classic,2025-06-27,2025-07-01,2030-06-26,Active,56951,39956.01,16994.99,14398,65130.68,Yes,2026-08-10
CCA00638,CUST00931,CC007,Business Credit Card,XXXX-XXXX-XXXX-3260,Visa,Classic,2025-04-15,2025-04-22,2030-04-14,Active,75222,62511.05,12710.95,3879,369166.47,No,2026-07-21
CCA00639,CUST00932,CC007,Business Credit Card,XXXX-XXXX-XXXX-9768,Visa,Classic,2023-08-27,2023-09-02,2028-08-25,Active,64072,31993.97,32078.03,39494,399739.71,No,2026-08-12
CCA00640,CUST00935,CC007,Business Credit Card,XXXX-XXXX-XXXX-7387,Visa,Classic,2023-08-25,2023-08-25,2028-08-23,Active,224276,78976.41,145299.59,4598,980395.89,No,2026-07-17
CCA00641,CUST00936,CC008,BizBlack Credit Card,XXXX-XXXX-XXXX-7486,Mastercard,Super Premium,2018-12-15,2018-12-17,2023-12-14,Active,1356655,1052818.31,303836.69,22869,7996266.93,No,2026-07-10
CCA00642,CUST00937,CC003,Millennia Credit Card,XXXX-XXXX-XXXX-4770,Visa,Premium,2026-05-13,2026-05-19,2031-05-12,Active,127602,24421.7,103180.3,35685,328614.81,No,2026-07-19
CCA00643,CUST00939,CC013,Pixel Go Credit Card,XXXX-XXXX-XXXX-3531,Visa,Classic,2025-01-15,2025-01-15,2030-01-14,Active,66709,48783.66,17925.34,40511,263388.21,No,2026-07-26
CCA00644,CUST00940,CC014,Women's Advantage Credit Card,XXXX-XXXX-XXXX-5306,Visa,Classic,2026-01-20,2026-01-27,2031-01-19,Active,96739,44274.6,52464.4,18453,293012.29,Yes,2026-07-25
CCA00645,CUST00941,CC014,Women's Advantage Credit Card,XXXX-XXXX-XXXX-8151,Visa,Classic,2024-02-18,2024-02-23,2029-02-16,Active,99504,49633.97,49870.03,9374,126364.53,No,2026-08-04
CCA00646,CUST00943,CC007,Business Credit Card,XXXX-XXXX-XXXX-4648,Visa,Classic,2021-03-22,2021-03-24,2026-03-21,Active,65255,41864.25,23390.75,43268,223592.95,Yes,2026-07-31
CCA00647,CUST00944,CC010,Tata Neu Infinity,XXXX-XXXX-XXXX-4306,RuPay,Premium,2020-12-10,2020-12-11,2025-12-09,Active,458484,392391.23,66092.77,35912,1990608.47,No,2026-07-08
CCA00648,CUST00945,CC010,Tata Neu Infinity,XXXX-XXXX-XXXX-3188,RuPay,Premium,2025-10-27,2025-11-02,2030-10-26,Active,285354,126006.46,159347.54,23646,215268.24,No,2026-08-10
CCA00649,CUST00947,CC011,IndianOil HDFC Bank Credit Card,XXXX-XXXX-XXXX-6776,Visa,Classic,2023-11-01,2023-11-03,2028-10-30,Active,60050,41691.62,18358.38,40716,381800.96,No,2026-07-05
CCA00650,CUST00948,CC014,Women's Advantage Credit Card,XXXX-XXXX-XXXX-3580,Visa,Classic,2024-12-05,2024-12-08,2029-12-04,Active,102383,45388.15,56994.85,37953,381208.95,Yes,2026-07-19
CCA00651,CUST00949,CC010,Tata Neu Infinity,XXXX-XXXX-XXXX-3188,RuPay,Premium,2024-02-27,2024-02-29,2029-02-25,Active,182532,123133.67,59398.33,32908,103617.45,No,2026-08-07
CCA00652,CUST00950,CC004,Regalia Gold,XXXX-XXXX-XXXX-9762,Visa,Premium,2025-12-06,2025-12-07,2030-12-05,Active,353989,232989.82,120999.18,28478,1662471.76,No,2026-07-23
CCA00653,CUST00951,CC004,Regalia Gold,XXXX-XXXX-XXXX-7176,Visa,Premium,2024-02-14,2024-02-21,2029-02-12,Active,298587,132079.59,166507.41,2603,734888.64,No,2026-07-25
CCA00654,CUST00952,CC002,MoneyBack+ Credit Card,XXXX-XXXX-XXXX-4663,Visa,Classic,2025-07-15,2025-07-19,2030-07-14,Active,145882,104967.2,40914.8,24060,819663.44,Yes,2026-08-04
CCA00655,CUST00954,CC010,Tata Neu Infinity,XXXX-XXXX-XXXX-9071,RuPay,Premium,2024-10-22,2024-10-23,2029-10-21,Active,163216,58731.89,104484.11,23885,1092890.44,No,2026-07-12
CCA00656,CUST00956,CC007,Business Credit Card,XXXX-XXXX-XXXX-5035,Visa,Classic,2022-07-20,2022-07-23,2027-07-19,Active,43053,19574.3,23478.7,25624,261378.9,Yes,2026-07-11
CCA00657,CUST00957,CC003,Millennia Credit Card,XXXX-XXXX-XXXX-7057,Visa,Premium,2026-01-25,2026-01-28,2031-01-24,Active,795256,484126.51,311129.49,7044,2608068.49,Yes,2026-08-14
CCA00658,CUST00958,CC013,Pixel Go Credit Card,XXXX-XXXX-XXXX-4432,Visa,Classic,2021-09-27,2021-09-29,2026-09-26,Active,122517,78628.74,43888.26,49192,246305.6,No,2026-08-11
CCA00659,CUST00959,CC011,IndianOil HDFC Bank Credit Card,XXXX-XXXX-XXXX-8380,Visa,Classic,2024-04-16,2024-04-23,2029-04-15,Active,62265,36733.55,25531.45,2555,288677.59,Yes,2026-07-14
CCA00660,CUST00963,CC009,Swiggy HDFC Bank Credit Card,XXXX-XXXX-XXXX-8475,Mastercard,Premium,2023-02-18,2023-02-19,2028-02-17,Active,709388,312879.11,396508.89,3942,4515637.77,No,2026-07-28
CCA00661,CUST00964,CC012,IRCTC HDFC Bank Credit Card,XXXX-XXXX-XXXX-5188,RuPay,Classic,2026-04-09,2026-04-10,2031-04-08,Active,144091,64540.22,79550.78,47433,357023.87,No,2026-08-06
CCA00662,CUST00965,CC007,Business Credit Card,XXXX-XXXX-XXXX-1074,Visa,Classic,2021-11-18,2021-11-19,2026-11-17,Active,58860,33794.57,25065.43,13925,321118.27,No,2026-08-15
CCA00663,CUST00967,CC010,Tata Neu Infinity,XXXX-XXXX-XXXX-1854,RuPay,Premium,2023-12-07,2023-12-08,2028-12-05,Active,1365806,1111751.62,254054.38,38725,2021971.22,No,2026-07-19
CCA00664,CUST00968,CC007,Business Credit Card,XXXX-XXXX-XXXX-3427,Visa,Classic,2022-10-18,2022-10-20,2027-10-17,Active,23840,20712.28,3127.72,13033,161458.12,No,2026-08-06
CCA00665,CUST00971,CC004,Regalia Gold,XXXX-XXXX-XXXX-2196,Visa,Premium,2026-01-10,2026-01-13,2031-01-09,Active,616213,323722.87,292490.13,8852,867492.0,No,2026-07-21
CCA00666,CUST00972,CC003,Millennia Credit Card,XXXX-XXXX-XXXX-2597,Visa,Premium,2019-06-15,2019-06-16,2024-06-13,Active,281412,219867.83,61544.17,25892,572963.83,No,2026-07-06
CCA00667,CUST00977,CC009,Swiggy HDFC Bank Credit Card,XXXX-XXXX-XXXX-9733,Mastercard,Premium,2025-09-11,2025-09-16,2030-09-10,Active,246506,151517.01,94988.99,26973,1201786.36,No,2026-08-06
CCA00668,CUST00979,CC013,Pixel Go Credit Card,XXXX-XXXX-XXXX-2615,Visa,Classic,2023-05-07,2023-05-14,2028-05-05,Active,84576,33254.32,51321.68,14661,215653.93,No,2026-07-22
CCA00669,CUST00980,CC010,Tata Neu Infinity,XXXX-XXXX-XXXX-3596,RuPay,Premium,2026-04-23,2026-04-28,2031-04-22,Active,240000,113527.94,126472.06,9453,1192587.45,No,2026-07-21
CCA00670,CUST00981,CC009,Swiggy HDFC Bank Credit Card,XXXX-XXXX-XXXX-1776,Mastercard,Premium,2022-10-25,2022-11-01,2027-10-24,Active,1478927,743519.95,735407.05,45351,4505901.92,Yes,2026-07-08
CCA00671,CUST00983,CC007,Business Credit Card,XXXX-XXXX-XXXX-2980,Visa,Classic,2024-10-31,2024-11-07,2029-10-30,Active,18495,10466.19,8028.81,11142,110287.66,No,2026-07-14
CCA00672,CUST00984,CC008,BizBlack Credit Card,XXXX-XXXX-XXXX-9660,Mastercard,Super Premium,2016-07-18,2016-07-25,2021-07-17,Active,8584119,3884635.62,4699483.38,5003,49509837.91,Yes,2026-07-04
CCA00673,CUST00984,CC013,Pixel Go Credit Card,XXXX-XXXX-XXXX-5733,Visa,Classic,2025-05-24,2025-11-01,2029-04-20,Active,122701,102246.0,20455.0,31933,702205.99,Yes,2026-08-08
CCA00674,CUST00985,CC003,Millennia Credit Card,XXXX-XXXX-XXXX-4520,Visa,Premium,2022-10-04,2022-10-09,2027-10-03,Active,95721,69281.38,26439.62,32014,222565.43,No,2026-07-16
CCA00675,CUST00986,CC012,IRCTC HDFC Bank Credit Card,XXXX-XXXX-XXXX-1972,RuPay,Classic,2026-01-09,2026-01-16,2031-01-08,Active,147657,96495.86,51161.14,15822,1028130.69,Yes,2026-08-08
CCA00676,CUST00988,CC009,Swiggy HDFC Bank Credit Card,XXXX-XXXX-XXXX-1645,Mastercard,Premium,2025-11-09,2025-11-15,2030-11-08,Active,1154117,923043.36,231073.64,46085,3766472.0,Yes,2026-07-27
CCA00677,CUST00989,CC003,Millennia Credit Card,XXXX-XXXX-XXXX-8393,Visa,Premium,2026-01-22,2026-01-28,2031-01-21,Active,512935,195173.17,317761.83,1847,583350.93,No,2026-08-05
CCA00678,CUST00991,CC009,Swiggy HDFC Bank Credit Card,XXXX-XXXX-XXXX-8270,Mastercard,Premium,2025-07-21,2025-07-24,2030-07-20,Active,1157623,720459.26,437163.74,38928,6947143.23,No,2026-07-31
CCA00679,CUST00991,CC012,IRCTC HDFC Bank Credit Card,XXXX-XXXX-XXXX-6815,RuPay,Classic,2026-03-20,2025-09-25,2030-03-15,Active,16962,11503.95,5458.05,20636,79466.79,Yes,2026-07-11
CCA00680,CUST00993,CC013,Pixel Go Credit Card,XXXX-XXXX-XXXX-4813,Visa,Classic,2025-11-05,2025-11-08,2030-11-04,Active,105746,79114.44,26631.56,44977,520916.1,No,2026-08-17
CCA00681,CUST00995,CC012,IRCTC HDFC Bank Credit Card,XXXX-XXXX-XXXX-5035,RuPay,Classic,2022-08-14,2022-08-15,2027-08-13,Active,114656,46934.91,67721.09,47899,128480.47,No,2026-07-28
CCA00682,CUST00996,CC008,BizBlack Credit Card,XXXX-XXXX-XXXX-1389,Mastercard,Super Premium,2026-03-07,2026-03-13,2031-03-06,Active,6312212,4809127.47,1503084.53,8820,5403920.76,No,2026-08-09
CCA00683,CUST00997,CC010,Tata Neu Infinity,XXXX-XXXX-XXXX-7190,RuPay,Premium,2022-02-07,2022-02-09,2027-02-06,Active,67349,43728.77,23620.23,4735,189505.72,No,2026-07-17
CCA00684,CUST01000,CC012,IRCTC HDFC Bank Credit Card,XXXX-XXXX-XXXX-4899,RuPay,Classic,2025-04-15,2025-04-21,2030-04-14,Active,143351,61440.07,81910.93,23520,567348.77,No,2026-08-16
