customer_debit_card_id,customer_id,account_id,debit_card_product_id,card_name,card_number_masked,card_network,card_status,issue_date,expiry_date,international_enabled,daily_atm_limit,daily_pos_limit
DBC00865,CUST00865,ACC00961,DB004,RuPay Debit Card,XXXX-XXXX-XXXX-4511,RuPay,Active,2025-07-22,2030-07-22,No,10000,20000
DBC00866,CUST00866,ACC00962,DB003,Classic Debit Card,XXXX-XXXX-XXXX-3457,Visa,Active,2024-10-26,2029-10-26,No,10000,25000
DBC00867,CUST00867,ACC00963,DB008,Titanium Debit Card,XXXX-XXXX-XXXX-5872,Mastercard,Active,2019-01-27,2024-01-27,No,15000,40000
DBC00868,CUST00868,ACC00964,DB006,Women's Advantage Debit Card,XXXX-XXXX-XXXX-5398,Visa,Active,2022-02-10,2027-02-10,Yes,25000,75000
DBC00869,CUST00869,ACC00965,DB005,MoneyBack Debit Card,XXXX-XXXX-XXXX-2954,Visa,Active,2025-03-30,2030-03-30,No,10000,25000
DBC00870,CUST00870,ACC00966,DB005,MoneyBack Debit Card,XXXX-XXXX-XXXX-4171,Visa,Active,2018-05-11,2023-05-11,No,10000,25000
DBC00871,CUST00871,ACC00967,DB007,Business Debit Card,XXXX-XXXX-XXXX-4059,Visa,Active,2023-10-19,2028-10-19,Yes,50000,200000
DBC00872,CUST00872,ACC00968,DB007,Business Debit Card,XXXX-XXXX-XXXX-1298,Visa,Active,2017-01-25,2022-01-25,Yes,50000,200000
DBC00873,CUST00873,ACC00969,DB005,MoneyBack Debit Card,XXXX-XXXX-XXXX-1539,Visa,Active,2021-01-11,2026-01-11,No,10000,25000
DBC00874,CUST00874,ACC00970,DB005,MoneyBack Debit Card,XXXX-XXXX-XXXX-2088,Visa,Active,2026-06-09,2031-06-09,No,10000,25000
DBC00875,CUST00875,ACC00971,DB006,Women's Advantage Debit Card,XXXX-XXXX-XXXX-4447,Visa,Active,2024-08-10,2029-08-10,Yes,25000,75000
DBC00876,CUST00876,ACC00972,DB004,RuPay Debit Card,XXXX-XXXX-XXXX-3734,RuPay,Active,2026-04-06,2031-04-06,No,10000,20000
DBC00877,CUST00877,ACC00973,DB006,Women's Advantage Debit Card,XXXX-XXXX-XXXX-7183,Visa,Active,2024-09-18,2029-09-18,Yes,25000,75000
DBC00878,CUST00878,ACC00974,DB001,Millennia Debit Card,XXXX-XXXX-XXXX-5366,Visa,Active,2019-02-20,2024-02-20,Yes,25000,100000
DBC00879,CUST00879,ACC00976,DB008,Titanium Debit Card,XXXX-XXXX-XXXX-2539,Mastercard,Active,2025-09-27,2030-09-27,No,15000,40000
DBC00880,CUST00880,ACC00977,DB007,Business Debit Card,XXXX-XXXX-XXXX-9110,Visa,Active,2023-05-04,2028-05-04,Yes,50000,200000
DBC00881,CUST00881,ACC00978,DB008,Titanium Debit Card,XXXX-XXXX-XXXX-6228,Mastercard,Active,2025-03-09,2030-03-09,No,15000,40000
DBC00882,CUST00882,ACC00979,DB007,Business Debit Card,XXXX-XXXX-XXXX-2753,Visa,Active,2022-12-22,2027-12-22,Yes,50000,200000
DBC00883,CUST00883,ACC00981,DB006,Women's Advantage Debit Card,XXXX-XXXX-XXXX-8956,Visa,Active,2026-06-03,2031-06-03,Yes,25000,75000
DBC00884,CUST00884,ACC00982,DB007,Business Debit Card,XXXX-XXXX-XXXX-7327,Visa,Active,2021-07-01,2026-07-01,Yes,50000,200000
DBC00885,CUST00885,ACC00984,DB006,Women's Advantage Debit Card,XXXX-XXXX-XXXX-1230,Visa,Active,2024-04-08,2029-04-08,Yes,25000,75000
DBC00886,CUST00886,ACC00985,DB004,RuPay Debit Card,XXXX-XXXX-XXXX-2818,RuPay,Active,2025-11-16,2030-11-16,No,10000,20000
DBC00887,CUST00887,ACC00986,DB006,Women's Advantage Debit Card,XXXX-XXXX-XXXX-7185,Visa,Active,2025-05-13,2030-05-13,Yes,25000,75000
DBC00888,CUST00888,ACC00987,DB008,Titanium Debit Card,XXXX-XXXX-XXXX-6031,Mastercard,Active,2024-02-06,2029-02-06,No,15000,40000
DBC00889,CUST00889,ACC00988,DB005,MoneyBack Debit Card,XXXX-XXXX-XXXX-2928,Visa,Active,2021-04-20,2026-04-20,No,10000,25000
DBC00890,CUST00890,ACC00989,DB003,Classic Debit Card,XXXX-XXXX-XXXX-3594,Visa,Active,2019-08-23,2024-08-23,No,10000,25000
DBC00891,CUST00891,ACC00990,DB006,Women's Advantage Debit Card,XXXX-XXXX-XXXX-7058,Visa,Active,2022-07-26,2027-07-26,Yes,25000,75000
DBC00892,CUST00892,ACC00991,DB006,Women's Advantage Debit Card,XXXX-XXXX-XXXX-2593,Visa,Active,2023-08-04,2028-08-04,Yes,25000,75000
DBC00893,CUST00893,ACC00992,DB008,Titanium Debit Card,XXXX-XXXX-XXXX-2654,Mastercard,Active,2019-10-29,2024-10-29,No,15000,40000
DBC00894,CUST00894,ACC00993,DB007,Business Debit Card,XXXX-XXXX-XXXX-7791,Visa,Active,2025-02-08,2030-02-08,Yes,50000,200000
DBC00895,CUST00895,ACC00994,DB007,Business Debit Card,XXXX-XXXX-XXXX-9370,Visa,Active,2025-04-15,2030-04-15,Yes,50000,200000
DBC00896,CUST00896,ACC00995,DB008,Titanium Debit Card,XXXX-XXXX-XXXX-3285,Mastercard,Active,2024-06-11,2029-06-11,No,15000,40000
DBC00897,CUST00897,ACC00996,DB003,Classic Debit Card,XXXX-XXXX-XXXX-6869,Visa,Active,2025-08-28,2030-08-28,No,10000,25000
DBC00898,CUST00898,ACC00997,DB002,Platinum Debit Card,XXXX-XXXX-XXXX-1588,Visa,Active,2026-01-15,2031-01-15,Yes,25000,75000
DBC00899,CUST00899,ACC00998,DB003,Classic Debit Card,XXXX-XXXX-XXXX-7620,Visa,Active,2020-03-04,2025-03-04,No,10000,25000
DBC00900,CUST00900,ACC00999,DB001,Millennia Debit Card,XXXX-XXXX-XXXX-2535,Visa,Active,2024-05-20,2029-05-20,Yes,25000,100000
DBC00901,CUST00901,ACC01000,DB006,Women's Advantage Debit Card,XXXX-XXXX-XXXX-7305,Visa,Active,2021-07-29,2026-07-29,Yes,25000,75000
DBC00902,CUST00902,ACC01001,DB006,Women's Advantage Debit Card,XXXX-XXXX-XXXX-5093,Visa,Active,2026-04-21,2031-04-21,Yes,25000,75000
DBC00903,CUST00903,ACC01002,DB008,Titanium Debit Card,XXXX-XXXX-XXXX-5849,Mastercard,Active,2018-08-19,2023-08-19,No,15000,40000
DBC00904,CUST00904,ACC01003,DB004,RuPay Debit Card,XXXX-XXXX-XXXX-2715,RuPay,Active,2025-10-15,2030-10-15,No,10000,20000
DBC00905,CUST00905,ACC01004,DB005,MoneyBack Debit Card,XXXX-XXXX-XXXX-5029,Visa,Active,2024-10-03,2029-10-03,No,10000,25000
DBC00906,CUST00906,ACC01005,DB007,Business Debit Card,XXXX-XXXX-XXXX-6934,Visa,Active,2025-07-24,2030-07-24,Yes,50000,200000
DBC00907,CUST00907,ACC01006,DB004,RuPay Debit Card,XXXX-XXXX-XXXX-7697,RuPay,Active,2025-11-09,2030-11-09,No,10000,20000
DBC00908,CUST00908,ACC01007,DB003,Classic Debit Card,XXXX-XXXX-XXXX-8190,Visa,Active,2022-07-15,2027-07-15,No,10000,25000
DBC00909,CUST00909,ACC01008,DB004,RuPay Debit Card,XXXX-XXXX-XXXX-3183,RuPay,Active,2025-08-18,2030-08-18,No,10000,20000
DBC00910,CUST00910,ACC01009,DB002,Platinum Debit Card,XXXX-XXXX-XXXX-4284,Visa,Active,2026-04-05,2031-04-05,Yes,25000,75000
DBC00911,CUST00911,ACC01011,DB007,Business Debit Card,XXXX-XXXX-XXXX-2951,Visa,Active,2026-07-11,2031-07-11,Yes,50000,200000
DBC00912,CUST00912,ACC01012,DB007,Business Debit Card,XXXX-XXXX-XXXX-4371,Visa,Active,2021-01-11,2026-01-11,Yes,50000,200000
DBC00913,CUST00913,ACC01013,DB003,Classic Debit Card,XXXX-XXXX-XXXX-3764,Visa,Active,2024-07-13,2029-07-13,No,10000,25000
DBC00914,CUST00914,ACC01014,DB002,Platinum Debit Card,XXXX-XXXX-XXXX-6528,Visa,Active,2022-11-18,2027-11-18,Yes,25000,75000
DBC00915,CUST00915,ACC01015,DB001,Millennia Debit Card,XXXX-XXXX-XXXX-7117,Visa,Active,2023-04-26,2028-04-26,Yes,25000,100000
DBC00916,CUST00916,ACC01016,DB003,Classic Debit Card,XXXX-XXXX-XXXX-6329,Visa,Active,2026-02-14,2031-02-14,No,10000,25000
DBC00917,CUST00917,ACC01017,DB007,Business Debit Card,XXXX-XXXX-XXXX-1989,Visa,Active,2024-02-02,2029-02-02,Yes,50000,200000
DBC00918,CUST00918,ACC01018,DB003,Classic Debit Card,XXXX-XXXX-XXXX-7065,Visa,Active,2025-11-04,2030-11-04,No,10000,25000
DBC00919,CUST00919,ACC01019,DB007,Business Debit Card,XXXX-XXXX-XXXX-3009,Visa,Active,2023-08-30,2028-08-30,Yes,50000,200000
DBC00920,CUST00920,ACC01020,DB004,RuPay Debit Card,XXXX-XXXX-XXXX-5539,RuPay,Active,2025-10-28,2030-10-28,No,10000,20000
DBC00921,CUST00921,ACC01021,DB004,RuPay Debit Card,XXXX-XXXX-XXXX-4441,RuPay,Active,2026-03-03,2031-03-03,No,10000,20000
DBC00922,CUST00922,ACC01022,DB002,Platinum Debit Card,XXXX-XXXX-XXXX-5931,Visa,Active,2025-10-20,2030-10-20,Yes,25000,75000
DBC00923,CUST00923,ACC01023,DB007,Business Debit Card,XXXX-XXXX-XXXX-3839,Visa,Active,2025-09-19,2030-09-19,Yes,50000,200000
DBC00924,CUST00924,ACC01024,DB007,Business Debit Card,XXXX-XXXX-XXXX-1822,Visa,Active,2016-11-05,2021-11-05,Yes,50000,200000
DBC00925,CUST00925,ACC01025,DB008,Titanium Debit Card,XXXX-XXXX-XXXX-2612,Mastercard,Active,2026-05-13,2031-05-13,No,15000,40000
DBC00926,CUST00926,ACC01026,DB007,Business Debit Card,XXXX-XXXX-XXXX-6254,Visa,Active,2020-04-02,2025-04-02,Yes,50000,200000
DBC00927,CUST00927,ACC01027,DB007,Business Debit Card,XXXX-XXXX-XXXX-6292,Visa,Active,2024-11-11,2029-11-11,Yes,50000,200000
DBC00928,CUST00928,ACC01028,DB004,RuPay Debit Card,XXXX-XXXX-XXXX-2247,RuPay,Active,2022-10-27,2027-10-27,No,10000,20000
DBC00929,CUST00929,ACC01029,DB008,Titanium Debit Card,XXXX-XXXX-XXXX-7650,Mastercard,Active,2025-11-28,2030-11-28,No,15000,40000
DBC00930,CUST00930,ACC01030,DB005,MoneyBack Debit Card,XXXX-XXXX-XXXX-4262,Visa,Active,2024-09-20,2029-09-20,No,10000,25000
DBC00931,CUST00931,ACC01031,DB007,Business Debit Card,XXXX-XXXX-XXXX-4849,Visa,Active,2024-02-13,2029-02-13,Yes,50000,200000
DBC00932,CUST00932,ACC01033,DB007,Business Debit Card,XXXX-XXXX-XXXX-7488,Visa,Active,2024-11-07,2029-11-07,Yes,50000,200000
DBC00933,CUST00933,ACC01034,DB004,RuPay Debit Card,XXXX-XXXX-XXXX-2180,RuPay,Active,2022-05-14,2027-05-14,No,10000,20000
DBC00934,CUST00934,ACC01035,DB003,Classic Debit Card,XXXX-XXXX-XXXX-6419,Visa,Active,2018-07-17,2023-07-17,No,10000,25000
DBC00935,CUST00935,ACC01036,DB007,Business Debit Card,XXXX-XXXX-XXXX-4445,Visa,Active,2022-04-18,2027-04-18,Yes,50000,200000
DBC00936,CUST00936,ACC01037,DB007,Business Debit Card,XXXX-XXXX-XXXX-9087,Visa,Active,2023-08-15,2028-08-15,Yes,50000,200000
DBC00937,CUST00937,ACC01039,DB006,Women's Advantage Debit Card,XXXX-XXXX-XXXX-2161,Visa,Active,2026-04-06,2031-04-06,Yes,25000,75000
DBC00938,CUST00938,ACC01040,DB005,MoneyBack Debit Card,XXXX-XXXX-XXXX-4303,Visa,Active,2024-01-14,2029-01-14,No,10000,25000
DBC00939,CUST00939,ACC01041,DB003,Classic Debit Card,XXXX-XXXX-XXXX-3873,Visa,Active,2026-03-09,2031-03-09,No,10000,25000
DBC00940,CUST00940,ACC01042,DB007,Business Debit Card,XXXX-XXXX-XXXX-2401,Visa,Active,2026-06-08,2031-06-08,Yes,50000,200000
DBC00941,CUST00941,ACC01043,DB005,MoneyBack Debit Card,XXXX-XXXX-XXXX-7275,Visa,Active,2024-05-23,2029-05-23,No,10000,25000
DBC00942,CUST00942,ACC01044,DB008,Titanium Debit Card,XXXX-XXXX-XXXX-3835,Mastercard,Active,2023-03-27,2028-03-27,No,15000,40000
DBC00943,CUST00943,ACC01045,DB007,Business Debit Card,XXXX-XXXX-XXXX-8605,Visa,Active,2025-06-30,2030-06-30,Yes,50000,200000
DBC00944,CUST00944,ACC01047,DB003,Classic Debit Card,XXXX-XXXX-XXXX-5682,Visa,Active,2025-07-02,2030-07-02,No,10000,25000
DBC00945,CUST00945,ACC01048,DB005,MoneyBack Debit Card,XXXX-XXXX-XXXX-4716,Visa,Active,2020-08-10,2025-08-10,No,10000,25000
DBC00946,CUST00946,ACC01049,DB003,Classic Debit Card,XXXX-XXXX-XXXX-8112,Visa,Active,2024-05-23,2029-05-23,No,10000,25000
DBC00947,CUST00947,ACC01050,DB008,Titanium Debit Card,XXXX-XXXX-XXXX-9233,Mastercard,Active,2025-08-30,2030-08-30,No,15000,40000
DBC00948,CUST00948,ACC01051,DB004,RuPay Debit Card,XXXX-XXXX-XXXX-1155,RuPay,Active,2020-06-28,2025-06-28,No,10000,20000
DBC00949,CUST00949,ACC01052,DB007,Business Debit Card,XXXX-XXXX-XXXX-5963,Visa,Active,2026-02-27,2031-02-27,Yes,50000,200000
DBC00950,CUST00950,ACC01053,DB007,Business Debit Card,XXXX-XXXX-XXXX-2158,Visa,Active,2025-01-16,2030-01-16,Yes,50000,200000
DBC00951,CUST00951,ACC01054,DB007,Business Debit Card,XXXX-XXXX-XXXX-4578,Visa,Active,2023-06-22,2028-06-22,Yes,50000,200000
DBC00952,CUST00952,ACC01055,DB005,MoneyBack Debit Card,XXXX-XXXX-XXXX-2778,Visa,Active,2025-09-13,2030-09-13,No,10000,25000
DBC00953,CUST00953,ACC01056,DB004,RuPay Debit Card,XXXX-XXXX-XXXX-2702,RuPay,Active,2023-12-09,2028-12-09,No,10000,20000
DBC00954,CUST00954,ACC01057,DB007,Business Debit Card,XXXX-XXXX-XXXX-4432,Visa,Active,2024-06-02,2029-06-02,Yes,50000,200000
DBC00955,CUST00955,ACC01058,DB005,MoneyBack Debit Card,XXXX-XXXX-XXXX-4637,Visa,Active,2024-12-26,2029-12-26,No,10000,25000
DBC00956,CUST00956,ACC01059,DB007,Business Debit Card,XXXX-XXXX-XXXX-3302,Visa,Active,2020-08-05,2025-08-05,Yes,50000,200000
DBC00957,CUST00957,ACC01060,DB001,Millennia Debit Card,XXXX-XXXX-XXXX-5469,Visa,Active,2021-10-12,2026-10-12,Yes,25000,100000
DBC00958,CUST00958,ACC01062,DB007,Business Debit Card,XXXX-XXXX-XXXX-5621,Visa,Active,2024-10-02,2029-10-02,Yes,50000,200000
DBC00959,CUST00959,ACC01064,DB008,Titanium Debit Card,XXXX-XXXX-XXXX-8471,Mastercard,Active,2024-02-24,2029-02-24,No,15000,40000
DBC00960,CUST00960,ACC01065,DB007,Business Debit Card,XXXX-XXXX-XXXX-7804,Visa,Active,2026-07-17,2031-07-17,Yes,50000,200000
DBC00961,CUST00961,ACC01066,DB006,Women's Advantage Debit Card,XXXX-XXXX-XXXX-6024,Visa,Active,2023-07-13,2028-07-13,Yes,25000,75000
DBC00962,CUST00962,ACC01067,DB008,Titanium Debit Card,XXXX-XXXX-XXXX-8309,Mastercard,Active,2020-03-23,2025-03-23,No,15000,40000
DBC00963,CUST00963,ACC01068,DB006,Women's Advantage Debit Card,XXXX-XXXX-XXXX-1970,Visa,Active,2022-07-08,2027-07-08,Yes,25000,75000
DBC00964,CUST00964,ACC01069,DB007,Business Debit Card,XXXX-XXXX-XXXX-6960,Visa,Active,2026-01-15,2031-01-15,Yes,50000,200000
DBC00965,CUST00965,ACC01070,DB007,Business Debit Card,XXXX-XXXX-XXXX-4278,Visa,Active,2017-11-07,2022-11-07,Yes,50000,200000
DBC00966,CUST00966,ACC01071,DB007,Business Debit Card,XXXX-XXXX-XXXX-2832,Visa,Active,2024-01-19,2029-01-19,Yes,50000,200000
DBC00967,CUST00967,ACC01072,DB002,Platinum Debit Card,XXXX-XXXX-XXXX-8220,Visa,Active,2025-03-26,2030-03-26,Yes,25000,75000
DBC00968,CUST00968,ACC01073,DB007,Business Debit Card,XXXX-XXXX-XXXX-8335,Visa,Active,2021-11-24,2026-11-24,Yes,50000,200000
DBC00969,CUST00969,ACC01074,DB007,Business Debit Card,XXXX-XXXX-XXXX-9094,Visa,Active,2020-12-12,2025-12-12,Yes,50000,200000
DBC00970,CUST00970,ACC01075,DB003,Classic Debit Card,XXXX-XXXX-XXXX-8943,Visa,Active,2018-06-23,2023-06-23,No,10000,25000
DBC00971,CUST00971,ACC01076,DB001,Millennia Debit Card,XXXX-XXXX-XXXX-3310,Visa,Active,2023-12-11,2028-12-11,Yes,25000,100000
DBC00972,CUST00972,ACC01078,DB008,Titanium Debit Card,XXXX-XXXX-XXXX-6344,Mastercard,Active,2017-02-17,2022-02-17,No,15000,40000
DBC00973,CUST00973,ACC01079,DB003,Classic Debit Card,XXXX-XXXX-XXXX-1266,Visa,Active,2021-10-14,2026-10-14,No,10000,25000
DBC00974,CUST00974,ACC01080,DB003,Classic Debit Card,XXXX-XXXX-XXXX-4473,Visa,Active,2024-03-25,2029-03-25,No,10000,25000
DBC00975,CUST00975,ACC01081,DB006,Women's Advantage Debit Card,XXXX-XXXX-XXXX-1325,Visa,Active,2015-11-04,2020-11-04,Yes,25000,75000
DBC00976,CUST00976,ACC01082,DB008,Titanium Debit Card,XXXX-XXXX-XXXX-5239,Mastercard,Active,2023-11-19,2028-11-19,No,15000,40000
DBC00977,CUST00977,ACC01083,DB007,Business Debit Card,XXXX-XXXX-XXXX-8568,Visa,Active,2022-05-18,2027-05-18,Yes,50000,200000
DBC00978,CUST00978,ACC01084,DB005,MoneyBack Debit Card,XXXX-XXXX-XXXX-3697,Visa,Active,2025-06-03,2030-06-03,No,10000,25000
DBC00979,CUST00979,ACC01085,DB008,Titanium Debit Card,XXXX-XXXX-XXXX-4042,Mastercard,Active,2021-12-20,2026-12-20,No,15000,40000
DBC00980,CUST00980,ACC01086,DB001,Millennia Debit Card,XXXX-XXXX-XXXX-7954,Visa,Active,2026-04-09,2031-04-09,Yes,25000,100000
DBC00981,CUST00981,ACC01088,DB006,Women's Advantage Debit Card,XXXX-XXXX-XXXX-9501,Visa,Active,2024-04-27,2029-04-27,Yes,25000,75000
DBC00982,CUST00982,ACC01089,DB003,Classic Debit Card,XXXX-XXXX-XXXX-6895,Visa,Active,2026-02-19,2031-02-19,No,10000,25000
DBC00983,CUST00983,ACC01090,DB007,Business Debit Card,XXXX-XXXX-XXXX-1590,Visa,Active,2020-06-08,2025-06-08,Yes,50000,200000
DBC00984,CUST00984,ACC01091,DB004,RuPay Debit Card,XXXX-XXXX-XXXX-9483,RuPay,Active,2023-06-19,2028-06-19,No,10000,20000
DBC00985,CUST00985,ACC01092,DB001,Millennia Debit Card,XXXX-XXXX-XXXX-7278,Visa,Active,2023-07-05,2028-07-05,Yes,25000,100000
DBC00986,CUST00986,ACC01093,DB003,Classic Debit Card,XXXX-XXXX-XXXX-5181,Visa,Active,2023-10-01,2028-10-01,No,10000,25000
DBC00987,CUST00987,ACC01094,DB004,RuPay Debit Card,XXXX-XXXX-XXXX-3418,RuPay,Active,2020-03-12,2025-03-12,No,10000,20000
DBC00988,CUST00988,ACC01095,DB007,Business Debit Card,XXXX-XXXX-XXXX-4108,Visa,Active,2026-03-28,2031-03-28,Yes,50000,200000
DBC00989,CUST00989,ACC01096,DB005,MoneyBack Debit Card,XXXX-XXXX-XXXX-7515,Visa,Active,2022-10-02,2027-10-02,No,10000,25000
DBC00990,CUST00990,ACC01097,DB005,MoneyBack Debit Card,XXXX-XXXX-XXXX-9131,Visa,Active,2018-01-07,2023-01-07,No,10000,25000
DBC00991,CUST00991,ACC01098,DB001,Millennia Debit Card,XXXX-XXXX-XXXX-1299,Visa,Active,2025-05-14,2030-05-14,Yes,25000,100000
DBC00992,CUST00992,ACC01099,DB003,Classic Debit Card,XXXX-XXXX-XXXX-3013,Visa,Active,2022-05-24,2027-05-24,No,10000,25000
DBC00993,CUST00993,ACC01100,DB001,Millennia Debit Card,XXXX-XXXX-XXXX-4793,Visa,Active,2025-08-18,2030-08-18,Yes,25000,100000
DBC00994,CUST00994,ACC01101,DB008,Titanium Debit Card,XXXX-XXXX-XXXX-8902,Mastercard,Active,2023-02-14,2028-02-14,No,15000,40000
DBC00995,CUST00995,ACC01102,DB003,Classic Debit Card,XXXX-XXXX-XXXX-7872,Visa,Active,2025-01-22,2030-01-22,No,10000,25000
DBC00996,CUST00996,ACC01103,DB007,Business Debit Card,XXXX-XXXX-XXXX-2897,Visa,Active,2025-09-15,2030-09-15,Yes,50000,200000
DBC00997,CUST00997,ACC01104,DB008,Titanium Debit Card,XXXX-XXXX-XXXX-5763,Mastercard,Active,2020-04-01,2025-04-01,No,15000,40000
DBC00998,CUST00998,ACC01105,DB006,Women's Advantage Debit Card,XXXX-XXXX-XXXX-2497,Visa,Active,2025-06-21,2030-06-21,Yes,25000,75000
DBC00999,CUST00999,ACC01106,DB001,Millennia Debit Card,XXXX-XXXX-XXXX-6228,Visa,Active,2024-04-27,2029-04-27,Yes,25000,100000
DBC01000,CUST01000,ACC01107,DB008,Titanium Debit Card,XXXX-XXXX-XXXX-4301,Mastercard,Active,2026-02-14,2031-02-14,No,15000,40000
