customer_investment_id,customer_id,investment_product_id,investment_product_name,investment_category,provider,investment_type,investment_mode,monthly_amount,initial_investment_amount,total_invested_amount,current_value,start_date,status
INV00599,CUST00344,INV005,HDFC Balanced SIP,SIP,HDFC Mutual Fund,SIP,Monthly,3519,3519,14076,16522.94,2018-04-27,Active
INV00600,CUST00344,INV003,HDFC Liquid Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,85707,85707,116317.99,2018-04-27,Active
INV00601,CUST00344,INV008,HDFC 3-in-1 Investment Account,Demat,HDFC Securities,Demat Account,One-Time,0,0,0,0,2018-04-27,Active
INV00602,CUST00344,INV009,Equity Trading Account,Stock / Equity,HDFC Securities,Direct Equity,Lumpsum,0,135914,135914,139939.35,2018-04-27,Active
INV00603,CUST00345,INV005,HDFC Balanced SIP,SIP,HDFC Mutual Fund,SIP,Monthly,50000,50000,1500000,1828698.39,2021-06-21,Active
INV00604,CUST00345,INV001,HDFC Equity Mutual Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,606838,606838,863012.38,2021-06-21,Active
INV00605,CUST00345,INV007,NPS Tier I,NPS,HDFC Pension,NPS,Monthly,6689,6689,153847,166320.88,2021-06-21,Active
INV00606,CUST00348,INV005,HDFC Balanced SIP,SIP,HDFC Mutual Fund,SIP,Monthly,500,500,12500,13720.06,2024-06-02,Active
INV00607,CUST00348,INV001,HDFC Equity Mutual Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,102001,102001,105140.99,2024-06-02,Active
INV00608,CUST00348,INV007,NPS Tier I,NPS,HDFC Pension,NPS,Monthly,1150,1150,6900,7630.51,2024-06-02,Active
INV00609,CUST00349,INV005,HDFC Balanced SIP,SIP,HDFC Mutual Fund,SIP,Monthly,50000,50000,1500000,1984228.87,2026-04-07,Active
INV00610,CUST00349,INV003,HDFC Liquid Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,333301,333301,457702.75,2026-04-07,Active
INV00611,CUST00349,INV008,HDFC 3-in-1 Investment Account,Demat,HDFC Securities,Demat Account,One-Time,0,0,0,0,2026-04-07,Active
INV00612,CUST00349,INV009,Equity Trading Account,Stock / Equity,HDFC Securities,Direct Equity,Lumpsum,0,188987,188987,245065.86,2026-04-07,Active
INV00613,CUST00349,INV011,ETF - Nifty 50,ETF,HDFC Securities,ETF,Lumpsum,0,77547,77547,108348.87,2026-04-07,Active
INV00614,CUST00352,INV005,HDFC Balanced SIP,SIP,HDFC Mutual Fund,SIP,Monthly,500,500,15500,18937.14,2018-08-24,Active
INV00615,CUST00352,INV003,HDFC Liquid Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,25397,25397,35502.14,2018-08-24,Active
INV00616,CUST00352,INV007,NPS Tier I,NPS,HDFC Pension,NPS,Monthly,3448,3448,82752,87443.12,2018-08-24,Active
INV00617,CUST00354,INV005,HDFC Balanced SIP,SIP,HDFC Mutual Fund,SIP,Monthly,9890,9890,316480,383693.56,2020-10-24,Active
INV00618,CUST00355,INV005,HDFC Balanced SIP,SIP,HDFC Mutual Fund,SIP,Monthly,500,500,13500,15794.59,2019-09-02,Active
INV00619,CUST00355,INV001,HDFC Equity Mutual Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,36778,36778,45898.19,2019-09-02,Active
INV00620,CUST00355,INV007,NPS Tier I,NPS,HDFC Pension,NPS,Monthly,5020,5020,85340,85811.08,2019-09-02,Active
INV00621,CUST00356,INV004,HDFC Equity SIP,SIP,HDFC Mutual Fund,SIP,Monthly,23488,23488,540224,696629.85,2026-02-02,Active
INV00622,CUST00356,INV007,NPS Tier I,NPS,HDFC Pension,NPS,Monthly,4871,4871,121775,131950.22,2026-02-02,Active
INV00623,CUST00357,INV004,HDFC Equity SIP,SIP,HDFC Mutual Fund,SIP,Monthly,3946,3946,102596,126868.5,2025-04-15,Active
INV00624,CUST00357,INV007,NPS Tier I,NPS,HDFC Pension,NPS,Monthly,10972,10972,351104,366684.34,2025-04-15,Active
INV00625,CUST00357,INV008,HDFC 3-in-1 Investment Account,Demat,HDFC Securities,Demat Account,One-Time,0,0,0,0,2025-04-15,Active
INV00626,CUST00357,INV009,Equity Trading Account,Stock / Equity,HDFC Securities,Direct Equity,Lumpsum,0,207688,207688,220652.68,2025-04-15,Active
INV00627,CUST00357,INV011,ETF - Nifty 50,ETF,HDFC Securities,ETF,Lumpsum,0,47268,47268,45146.74,2025-04-15,Active
INV00628,CUST00359,INV005,HDFC Balanced SIP,SIP,HDFC Mutual Fund,SIP,Monthly,2200,2200,66000,73225.64,2025-04-09,Active
INV00629,CUST00359,INV007,NPS Tier I,NPS,HDFC Pension,NPS,Monthly,1127,1127,38318,41717.13,2025-04-09,Active
INV00630,CUST00361,INV004,HDFC Equity SIP,SIP,HDFC Mutual Fund,SIP,Monthly,3559,3559,46267,50384.94,2019-09-25,Active
INV00631,CUST00361,INV003,HDFC Liquid Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,127345,127345,141585.57,2019-09-25,Active
INV00632,CUST00362,INV004,HDFC Equity SIP,SIP,HDFC Mutual Fund,SIP,Monthly,500,500,10500,10681.85,2025-05-26,Active
INV00633,CUST00362,INV002,HDFC Balanced Advantage Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,163467,163467,188758.43,2025-05-26,Active
INV00634,CUST00362,INV007,NPS Tier I,NPS,HDFC Pension,NPS,Monthly,838,838,19274,19418.07,2025-05-26,Active
INV00635,CUST00362,INV008,HDFC 3-in-1 Investment Account,Demat,HDFC Securities,Demat Account,One-Time,0,0,0,0,2025-05-26,Active
INV00636,CUST00362,INV009,Equity Trading Account,Stock / Equity,HDFC Securities,Direct Equity,Lumpsum,0,83238,83238,124637.97,2025-05-26,Active
INV00637,CUST00363,INV005,HDFC Balanced SIP,SIP,HDFC Mutual Fund,SIP,Monthly,18711,18711,56133,72495.19,2018-02-01,Active
INV00638,CUST00363,INV003,HDFC Liquid Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,27672,27672,38985.52,2018-02-01,Active
INV00639,CUST00364,INV004,HDFC Equity SIP,SIP,HDFC Mutual Fund,SIP,Monthly,46618,46618,1538394,1740148.07,2018-03-06,Active
INV00640,CUST00364,INV003,HDFC Liquid Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,328913,328913,446402.03,2018-03-06,Active
INV00641,CUST00364,INV008,HDFC 3-in-1 Investment Account,Demat,HDFC Securities,Demat Account,One-Time,0,0,0,0,2018-03-06,Active
INV00642,CUST00364,INV009,Equity Trading Account,Stock / Equity,HDFC Securities,Direct Equity,Lumpsum,0,153781,153781,228592.53,2018-03-06,Active
INV00643,CUST00365,INV004,HDFC Equity SIP,SIP,HDFC Mutual Fund,SIP,Monthly,13462,13462,309626,416741.41,2024-12-28,Active
INV00644,CUST00365,INV001,HDFC Equity Mutual Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,275933,275933,277789.93,2024-12-28,Active
INV00645,CUST00366,INV004,HDFC Equity SIP,SIP,HDFC Mutual Fund,SIP,Monthly,12067,12067,265474,341930.56,2022-01-10,Active
INV00646,CUST00367,INV004,HDFC Equity SIP,SIP,HDFC Mutual Fund,SIP,Monthly,4777,4777,114648,140573.26,2026-03-03,Active
INV00647,CUST00368,INV005,HDFC Balanced SIP,SIP,HDFC Mutual Fund,SIP,Monthly,25698,25698,873732,967259.65,2024-02-07,Active
INV00648,CUST00368,INV003,HDFC Liquid Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,522518,522518,736337.81,2024-02-07,Active
INV00649,CUST00370,INV003,HDFC Liquid Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,7666,7666,8718.83,2022-12-31,Active
INV00650,CUST00371,INV005,HDFC Balanced SIP,SIP,HDFC Mutual Fund,SIP,Monthly,9518,9518,57108,71110.14,2020-11-29,Active
INV00651,CUST00371,INV001,HDFC Equity Mutual Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,139771,139771,185790.8,2020-11-29,Active
INV00652,CUST00372,INV004,HDFC Equity SIP,SIP,HDFC Mutual Fund,SIP,Monthly,500,500,15500,17510.75,2020-03-04,Active
INV00653,CUST00375,INV004,HDFC Equity SIP,SIP,HDFC Mutual Fund,SIP,Monthly,50000,50000,1750000,2152919.92,2020-08-25,Active
INV00654,CUST00375,INV001,HDFC Equity Mutual Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,51581,51581,49551.64,2020-08-25,Active
INV00655,CUST00375,INV008,HDFC 3-in-1 Investment Account,Demat,HDFC Securities,Demat Account,One-Time,0,0,0,0,2020-08-25,Active
INV00656,CUST00375,INV009,Equity Trading Account,Stock / Equity,HDFC Securities,Direct Equity,Lumpsum,0,146392,146392,224802.2,2020-08-25,Active
INV00657,CUST00375,INV011,ETF - Nifty 50,ETF,HDFC Securities,ETF,Lumpsum,0,133974,133974,131347.93,2020-08-25,Active
INV00658,CUST00377,INV005,HDFC Balanced SIP,SIP,HDFC Mutual Fund,SIP,Monthly,45348,45348,1451136,1625332.31,2021-12-11,Active
INV00659,CUST00377,INV002,HDFC Balanced Advantage Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,444618,444618,607972.15,2021-12-11,Active
INV00660,CUST00378,INV004,HDFC Equity SIP,SIP,HDFC Mutual Fund,SIP,Monthly,500,500,15000,19402.87,2017-11-26,Active
INV00661,CUST00378,INV002,HDFC Balanced Advantage Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,307084,307084,292055.33,2017-11-26,Active
INV00662,CUST00378,INV007,NPS Tier I,NPS,HDFC Pension,NPS,Monthly,8038,8038,217026,238898.39,2017-11-26,Active
INV00663,CUST00379,INV004,HDFC Equity SIP,SIP,HDFC Mutual Fund,SIP,Monthly,500,500,14000,15318.47,2025-12-27,Active
INV00664,CUST00379,INV001,HDFC Equity Mutual Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,676835,676835,708772.95,2025-12-27,Active
INV00665,CUST00379,INV007,NPS Tier I,NPS,HDFC Pension,NPS,Monthly,26456,26456,423296,426137.33,2025-12-27,Active
INV00666,CUST00379,INV008,HDFC 3-in-1 Investment Account,Demat,HDFC Securities,Demat Account,One-Time,0,0,0,0,2025-12-27,Active
INV00667,CUST00379,INV009,Equity Trading Account,Stock / Equity,HDFC Securities,Direct Equity,Lumpsum,0,680957,680957,602264.0,2025-12-27,Active
INV00668,CUST00379,INV013,Wealth Management Service,Wealth Management,HDFC Bank,Portfolio Management,Managed,0,6775579,6775579,7493458.67,2025-12-27,Active
INV00669,CUST00380,INV005,HDFC Balanced SIP,SIP,HDFC Mutual Fund,SIP,Monthly,50000,50000,600000,650188.99,2024-12-30,Active
INV00670,CUST00380,INV002,HDFC Balanced Advantage Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,331671,331671,418964.36,2024-12-30,Active
INV00671,CUST00381,INV005,HDFC Balanced SIP,SIP,HDFC Mutual Fund,SIP,Monthly,4095,4095,94185,112417.75,2024-08-05,Active
INV00672,CUST00381,INV007,NPS Tier I,NPS,HDFC Pension,NPS,Monthly,4646,4646,51106,52545.89,2024-08-05,Active
INV00673,CUST00382,INV007,NPS Tier I,NPS,HDFC Pension,NPS,Monthly,4081,4081,44891,47863.01,2026-04-24,Active
INV00674,CUST00383,INV002,HDFC Balanced Advantage Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,254980,254980,359568.42,2025-04-12,Active
INV00675,CUST00384,INV007,NPS Tier I,NPS,HDFC Pension,NPS,Monthly,2817,2817,76059,82756.43,2022-02-09,Active
INV00676,CUST00384,INV008,HDFC 3-in-1 Investment Account,Demat,HDFC Securities,Demat Account,One-Time,0,0,0,0,2022-02-09,Active
INV00677,CUST00384,INV009,Equity Trading Account,Stock / Equity,HDFC Securities,Direct Equity,Lumpsum,0,77869,77869,59380.5,2022-02-09,Active
INV00678,CUST00385,INV004,HDFC Equity SIP,SIP,HDFC Mutual Fund,SIP,Monthly,9686,9686,154976,170174.25,2024-04-11,Active
INV00679,CUST00385,INV003,HDFC Liquid Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,166074,166074,204053.48,2024-04-11,Active
INV00680,CUST00385,INV008,HDFC 3-in-1 Investment Account,Demat,HDFC Securities,Demat Account,One-Time,0,0,0,0,2024-04-11,Active
INV00681,CUST00385,INV009,Equity Trading Account,Stock / Equity,HDFC Securities,Direct Equity,Lumpsum,0,144852,144852,222444.19,2024-04-11,Active
INV00682,CUST00386,INV005,HDFC Balanced SIP,SIP,HDFC Mutual Fund,SIP,Monthly,8132,8132,284620,372853.83,2026-02-27,Active
INV00683,CUST00386,INV007,NPS Tier I,NPS,HDFC Pension,NPS,Monthly,4341,4341,104184,116293.06,2026-02-27,Active
INV00684,CUST00387,INV004,HDFC Equity SIP,SIP,HDFC Mutual Fund,SIP,Monthly,898,898,17062,17455.26,2018-09-11,Active
INV00685,CUST00388,INV001,HDFC Equity Mutual Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,77679,77679,87445.47,2023-08-25,Active
INV00686,CUST00390,INV004,HDFC Equity SIP,SIP,HDFC Mutual Fund,SIP,Monthly,11123,11123,111230,120034.56,2024-02-02,Active
INV00687,CUST00391,INV005,HDFC Balanced SIP,SIP,HDFC Mutual Fund,SIP,Monthly,8363,8363,108719,122228.06,2020-11-01,Active
INV00688,CUST00392,INV007,NPS Tier I,NPS,HDFC Pension,NPS,Monthly,1027,1027,33891,35097.22,2026-01-02,Active
INV00689,CUST00393,INV004,HDFC Equity SIP,SIP,HDFC Mutual Fund,SIP,Monthly,36281,36281,145124,190949.5,2025-02-21,Active
INV00690,CUST00393,INV001,HDFC Equity Mutual Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,133918,133918,149464.2,2025-02-21,Active
INV00691,CUST00393,INV008,HDFC 3-in-1 Investment Account,Demat,HDFC Securities,Demat Account,One-Time,0,0,0,0,2025-02-21,Active
INV00692,CUST00393,INV009,Equity Trading Account,Stock / Equity,HDFC Securities,Direct Equity,Lumpsum,0,74834,74834,132846.19,2025-02-21,Active
INV00693,CUST00394,INV002,HDFC Balanced Advantage Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,37481,37481,50261.12,2020-09-17,Active
INV00694,CUST00396,INV001,HDFC Equity Mutual Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,177166,177166,164185.4,2023-12-22,Active
INV00695,CUST00396,INV008,HDFC 3-in-1 Investment Account,Demat,HDFC Securities,Demat Account,One-Time,0,0,0,0,2023-12-22,Active
INV00696,CUST00396,INV009,Equity Trading Account,Stock / Equity,HDFC Securities,Direct Equity,Lumpsum,0,130113,130113,96089.0,2023-12-22,Active
INV00697,CUST00397,INV003,HDFC Liquid Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,67372,67372,69782.11,2018-04-16,Active
INV00698,CUST00398,INV004,HDFC Equity SIP,SIP,HDFC Mutual Fund,SIP,Monthly,2707,2707,43312,57990.25,2022-05-23,Active
INV00699,CUST00398,INV007,NPS Tier I,NPS,HDFC Pension,NPS,Monthly,1676,1676,13408,13711.2,2022-05-23,Active
INV00700,CUST00399,INV005,HDFC Balanced SIP,SIP,HDFC Mutual Fund,SIP,Monthly,500,500,8500,9818.9,2025-04-26,Active
INV00701,CUST00399,INV007,NPS Tier I,NPS,HDFC Pension,NPS,Monthly,3150,3150,69300,76684.7,2025-04-26,Active
INV00702,CUST00400,INV004,HDFC Equity SIP,SIP,HDFC Mutual Fund,SIP,Monthly,17542,17542,52626,57522.62,2021-07-06,Active
INV00703,CUST00400,INV001,HDFC Equity Mutual Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,5861,5861,7803.35,2021-07-06,Active
INV00704,CUST00401,INV004,HDFC Equity SIP,SIP,HDFC Mutual Fund,SIP,Monthly,39012,39012,312096,354059.2,2020-07-05,Active
INV00705,CUST00401,INV001,HDFC Equity Mutual Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,283441,283441,337489.28,2020-07-05,Active
INV00706,CUST00401,INV007,NPS Tier I,NPS,HDFC Pension,NPS,Monthly,4127,4127,103175,111199.37,2020-07-05,Active
INV00707,CUST00402,INV002,HDFC Balanced Advantage Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,62347,62347,60835.24,2026-04-17,Active
INV00708,CUST00403,INV005,HDFC Balanced SIP,SIP,HDFC Mutual Fund,SIP,Monthly,50000,50000,1800000,2005219.61,2020-11-09,Active
INV00709,CUST00403,INV003,HDFC Liquid Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,295009,295009,422218.5,2020-11-09,Active
INV00710,CUST00403,INV008,HDFC 3-in-1 Investment Account,Demat,HDFC Securities,Demat Account,One-Time,0,0,0,0,2020-11-09,Active
INV00711,CUST00403,INV009,Equity Trading Account,Stock / Equity,HDFC Securities,Direct Equity,Lumpsum,0,290873,290873,514919.38,2020-11-09,Active
INV00712,CUST00405,INV004,HDFC Equity SIP,SIP,HDFC Mutual Fund,SIP,Monthly,16753,16753,586355,619532.11,2026-05-29,Active
INV00713,CUST00408,INV004,HDFC Equity SIP,SIP,HDFC Mutual Fund,SIP,Monthly,11747,11747,152711,154446.36,2019-01-29,Active
INV00714,CUST00408,INV003,HDFC Liquid Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,89814,89814,98354.43,2019-01-29,Active
INV00715,CUST00409,INV001,HDFC Equity Mutual Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,8946,8946,12201.16,2025-12-04,Active
INV00716,CUST00410,INV004,HDFC Equity SIP,SIP,HDFC Mutual Fund,SIP,Monthly,500,500,12000,12881.3,2023-12-19,Active
INV00717,CUST00410,INV007,NPS Tier I,NPS,HDFC Pension,NPS,Monthly,8286,8286,116004,128599.68,2023-12-19,Active
INV00718,CUST00410,INV008,HDFC 3-in-1 Investment Account,Demat,HDFC Securities,Demat Account,One-Time,0,0,0,0,2023-12-19,Active
INV00719,CUST00410,INV009,Equity Trading Account,Stock / Equity,HDFC Securities,Direct Equity,Lumpsum,0,57378,57378,95206.88,2023-12-19,Active
INV00720,CUST00410,INV011,ETF - Nifty 50,ETF,HDFC Securities,ETF,Lumpsum,0,37481,37481,54682.8,2023-12-19,Active
INV00721,CUST00411,INV005,HDFC Balanced SIP,SIP,HDFC Mutual Fund,SIP,Monthly,500,500,14000,18392.55,2026-05-30,Active
INV00722,CUST00413,INV005,HDFC Balanced SIP,SIP,HDFC Mutual Fund,SIP,Monthly,4859,4859,106898,105336.75,2021-12-09,Active
INV00723,CUST00413,INV001,HDFC Equity Mutual Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,87119,87119,109573.93,2021-12-09,Active
INV00724,CUST00414,INV005,HDFC Balanced SIP,SIP,HDFC Mutual Fund,SIP,Monthly,500,500,5500,5821.32,2025-08-01,Active
INV00725,CUST00415,INV005,HDFC Balanced SIP,SIP,HDFC Mutual Fund,SIP,Monthly,4608,4608,138240,176706.43,2024-07-25,Active
INV00726,CUST00416,INV008,HDFC 3-in-1 Investment Account,Demat,HDFC Securities,Demat Account,One-Time,0,0,0,0,2022-01-27,Active
INV00727,CUST00416,INV009,Equity Trading Account,Stock / Equity,HDFC Securities,Direct Equity,Lumpsum,0,29151,29151,52145.47,2022-01-27,Active
INV00728,CUST00417,INV004,HDFC Equity SIP,SIP,HDFC Mutual Fund,SIP,Monthly,19451,19451,486275,490843.81,2023-10-29,Active
INV00729,CUST00418,INV004,HDFC Equity SIP,SIP,HDFC Mutual Fund,SIP,Monthly,7887,7887,165627,183240.58,2025-10-26,Active
INV00730,CUST00419,INV004,HDFC Equity SIP,SIP,HDFC Mutual Fund,SIP,Monthly,10867,10867,304276,391170.09,2021-08-26,Active
INV00731,CUST00420,INV005,HDFC Balanced SIP,SIP,HDFC Mutual Fund,SIP,Monthly,500,500,2000,2362.34,2026-06-18,Active
INV00732,CUST00420,INV003,HDFC Liquid Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,55534,55534,51427.88,2026-06-18,Active
INV00733,CUST00420,INV007,NPS Tier I,NPS,HDFC Pension,NPS,Monthly,3516,3516,63288,63895.97,2026-06-18,Active
INV00734,CUST00422,INV007,NPS Tier I,NPS,HDFC Pension,NPS,Monthly,3074,3074,61480,67903.56,2024-07-14,Active
INV00735,CUST00423,INV001,HDFC Equity Mutual Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,105903,105903,144729.61,2022-02-03,Active
INV00736,CUST00423,INV007,NPS Tier I,NPS,HDFC Pension,NPS,Monthly,3184,3184,25472,26922.99,2022-02-03,Active
INV00737,CUST00425,INV004,HDFC Equity SIP,SIP,HDFC Mutual Fund,SIP,Monthly,500,500,3000,3693.56,2022-02-28,Active
INV00738,CUST00427,INV005,HDFC Balanced SIP,SIP,HDFC Mutual Fund,SIP,Monthly,37993,37993,1291762,1409991.66,2023-05-23,Active
INV00739,CUST00427,INV001,HDFC Equity Mutual Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,78431,78431,88403.1,2023-05-23,Active
INV00740,CUST00427,INV007,NPS Tier I,NPS,HDFC Pension,NPS,Monthly,5445,5445,119790,126733.3,2023-05-23,Active
INV00741,CUST00429,INV002,HDFC Balanced Advantage Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,1139731,1139731,1372780.96,2025-12-10,Active
INV00742,CUST00429,INV007,NPS Tier I,NPS,HDFC Pension,NPS,Monthly,1006,1006,27162,27778.03,2025-12-10,Active
INV00743,CUST00429,INV008,HDFC 3-in-1 Investment Account,Demat,HDFC Securities,Demat Account,One-Time,0,0,0,0,2025-12-10,Active
INV00744,CUST00429,INV009,Equity Trading Account,Stock / Equity,HDFC Securities,Direct Equity,Lumpsum,0,270380,270380,281232.53,2025-12-10,Active
INV00745,CUST00430,INV001,HDFC Equity Mutual Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,55995,55995,61184.07,2024-12-03,Active
INV00746,CUST00430,INV008,HDFC 3-in-1 Investment Account,Demat,HDFC Securities,Demat Account,One-Time,0,0,0,0,2024-12-03,Active
INV00747,CUST00430,INV009,Equity Trading Account,Stock / Equity,HDFC Securities,Direct Equity,Lumpsum,0,47030,47030,45601.02,2024-12-03,Active
INV00748,CUST00431,INV005,HDFC Balanced SIP,SIP,HDFC Mutual Fund,SIP,Monthly,5983,5983,59830,66741.73,2025-03-30,Active
INV00749,CUST00431,INV003,HDFC Liquid Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,22763,22763,32711.24,2025-03-30,Active
INV00750,CUST00431,INV008,HDFC 3-in-1 Investment Account,Demat,HDFC Securities,Demat Account,One-Time,0,0,0,0,2025-03-30,Active
INV00751,CUST00431,INV009,Equity Trading Account,Stock / Equity,HDFC Securities,Direct Equity,Lumpsum,0,10341,10341,16775.48,2025-03-30,Active
INV00752,CUST00432,INV005,HDFC Balanced SIP,SIP,HDFC Mutual Fund,SIP,Monthly,50000,50000,1800000,2307483.44,2025-11-16,Active
INV00753,CUST00432,INV002,HDFC Balanced Advantage Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,90610,90610,115182.02,2025-11-16,Active
INV00754,CUST00432,INV007,NPS Tier I,NPS,HDFC Pension,NPS,Monthly,11024,11024,396864,440214.42,2025-11-16,Active
INV00755,CUST00432,INV008,HDFC 3-in-1 Investment Account,Demat,HDFC Securities,Demat Account,One-Time,0,0,0,0,2025-11-16,Active
INV00756,CUST00432,INV009,Equity Trading Account,Stock / Equity,HDFC Securities,Direct Equity,Lumpsum,0,228058,228058,164294.32,2025-11-16,Active
INV00757,CUST00433,INV007,NPS Tier I,NPS,HDFC Pension,NPS,Monthly,2006,2006,46138,51183.55,2016-01-24,Active
INV00758,CUST00434,INV005,HDFC Balanced SIP,SIP,HDFC Mutual Fund,SIP,Monthly,500,500,13000,16630.42,2019-02-03,Active
INV00759,CUST00434,INV002,HDFC Balanced Advantage Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,1887277,1887277,1895671.39,2019-02-03,Active
INV00760,CUST00434,INV007,NPS Tier I,NPS,HDFC Pension,NPS,Monthly,31905,31905,670005,693228.32,2019-02-03,Active
INV00761,CUST00434,INV008,HDFC 3-in-1 Investment Account,Demat,HDFC Securities,Demat Account,One-Time,0,0,0,0,2019-02-03,Active
INV00762,CUST00434,INV009,Equity Trading Account,Stock / Equity,HDFC Securities,Direct Equity,Lumpsum,0,124001,124001,215553.16,2019-02-03,Active
INV00763,CUST00434,INV013,Wealth Management Service,Wealth Management,HDFC Bank,Portfolio Management,Managed,0,9430230,9430230,11070651.75,2019-02-03,Active
INV00764,CUST00435,INV005,HDFC Balanced SIP,SIP,HDFC Mutual Fund,SIP,Monthly,500,500,10000,13447.32,2024-12-10,Active
INV00765,CUST00436,INV005,HDFC Balanced SIP,SIP,HDFC Mutual Fund,SIP,Monthly,21744,21744,217440,229006.66,2026-06-15,Active
INV00766,CUST00436,INV002,HDFC Balanced Advantage Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,176692,176692,220321.75,2026-06-15,Active
INV00767,CUST00436,INV007,NPS Tier I,NPS,HDFC Pension,NPS,Monthly,2788,2788,30668,31323.67,2026-06-15,Active
INV00768,CUST00438,INV004,HDFC Equity SIP,SIP,HDFC Mutual Fund,SIP,Monthly,17648,17648,405904,485343.63,2023-09-07,Active
INV00769,CUST00438,INV001,HDFC Equity Mutual Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,217574,217574,242809.02,2023-09-07,Active
INV00770,CUST00439,INV004,HDFC Equity SIP,SIP,HDFC Mutual Fund,SIP,Monthly,5919,5919,71028,72094.56,2026-03-17,Active
INV00771,CUST00440,INV004,HDFC Equity SIP,SIP,HDFC Mutual Fund,SIP,Monthly,500,500,12000,13384.97,2025-01-08,Active
INV00772,CUST00440,INV001,HDFC Equity Mutual Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,271924,271924,303585.84,2025-01-08,Active
INV00773,CUST00441,INV004,HDFC Equity SIP,SIP,HDFC Mutual Fund,SIP,Monthly,500,500,11500,13546.03,2019-06-04,Active
INV00774,CUST00441,INV003,HDFC Liquid Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,135242,135242,186449.15,2019-06-04,Active
INV00775,CUST00442,INV004,HDFC Equity SIP,SIP,HDFC Mutual Fund,SIP,Monthly,42181,42181,885801,1172853.92,2020-03-18,Active
